"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgwbfIb7ru5tmKK5mgJ4AaABAg","우희힝","/channel/UC0fvs-6DVTpTCORwZVUU7ZQ","https://yt3.ggpht.com/-xOcuyq2grv8/AAAAAAAAAAI/AAAAAAAAAAA/ErKLRGp_qgg/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","첫화면 날강두 ㅋㅋ",0,"6 hours ago",1565437482547,false,false,,,,,,,,,,,
"UgzegKf-3FwFJqls1vx4AaABAg","de c","/channel/UC65us4fdyuyRBeZlScPAwwQ","https://yt3.ggpht.com/-d1IgAY1UHMw/AAAAAAAAAAI/AAAAAAAAAAA/_yl4C9xOWwc/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","아주그냥 레전드부터 이적생까지 죄다 날강도 먹튀들이네",0,"6 hours ago",1565437482548,false,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd6ZWdLZi0zRndGSnFsczF2eDRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgzegKf-3FwFJqls1vx4AaABAg.8ySI5_Tf7Oy8ySIY18m3xh","우희힝","/channel/UC0fvs-6DVTpTCORwZVUU7ZQ","https://yt3.ggpht.com/-xOcuyq2grv8/AAAAAAAAAAI/AAAAAAAAAAA/ErKLRGp_qgg/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","데리흐트는 왜?",0,"6 hours ago",1565437483027,false
"UgyKgwE3DB-5cQU0quR4AaABAg","허제","/channel/UCR4p8xrz20jVbXcfPuwjnbg","https://yt3.ggpht.com/-LlMEJaa4XLs/AAAAAAAAAAI/AAAAAAAAAAA/9TGQWRYKfUU/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","저는 직관해서 아는데요 다음 영상에 스포가 될 수 있으니 밑에 적어놓겠습니다.\n\n\n\n\n\n다비즈와 트레제게는 이때 비가 정말 많이 왔어서 차가 막힌 관계로 이 뒤에 후반전 거의 끝날때 오셨어요. 그런데 두선수는 팬들이 자신을 기다리는걸 알고 자처해서 비오는데도 연장전을 뛰시고 가셨습니다. 누구랑은 다르게요...",139,"6 hours ago",1565437483998,false,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd5S2d3RTNEQi01Y1FVMHF1UjRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",3,,,,,,,,,
,,,,,,,,,,,,"UgyKgwE3DB-5cQU0quR4AaABAg.8ySHvdDCo2A8ySWvLv2AOp","귀리보이","/channel/UCgpNIWoKK0QQCEsjqZQa0xw","https://yt3.ggpht.com/-VeddIJBBxLU/AAAAAAAAAAI/AAAAAAAAAAA/AeQg_W_w4_g/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","엥 진짜 오신거에요?",0,"4 hours ago",1565444684741,false
,,,,,,,,,,,,"UgyKgwE3DB-5cQU0quR4AaABAg.8ySHvdDCo2A8ySaPUNkX6Q","앙모띠","/channel/UC7YGUhtR9qm6WBGk5XOv2Ug","https://yt3.ggpht.com/-IW6-ngvALnE/AAAAAAAAAAI/AAAAAAAAAAA/DFsvPkP8vf0/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","음주운전옹호하네ㅂㅅ",0,"3 hours ago",1565448284743,false
,,,,,,,,,,,,"UgyKgwE3DB-5cQU0quR4AaABAg.8ySHvdDCo2A8ySoGZ2P2QL","낄끼유","/channel/UCOowrP7EzCKzaiOrEMnfRqg","https://yt3.ggpht.com/-NtmQu26Mbwc/AAAAAAAAAAI/AAAAAAAAAAA/8KPr9VDTtNI/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","앙모띠 갑자기 음주운전이 왜 나옴",2,"1 hour ago",1565455484744,false
"Ugy4wYnM8yc73RpRW2J4AaABAg","aka gonzo","/channel/UCocqtfxQBjZ-U8so-Ih3Znw","https://yt3.ggpht.com/-v_0d3kCWO_M/AAAAAAAAAAI/AAAAAAAAAAA/hWJ_Kfez9yM/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","현영민형님\n못다한 세리머니ㅋㅋㅋㅋ",0,"6 hours ago",1565437484011,false,false,,,,,,,,,,,
"Ugxw4ahCbnLMRMq60Op4AaABAg","W I","/channel/UCsBy7DD1r3nq85TR-pStRjA","https://yt3.ggpht.com/-rDx1DZatpMs/AAAAAAAAAAI/AAAAAAAAAAA/NULyYwC-S64/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","조밥탈출 vs 뭉쳐야 찬다 안될까요ㅠ",0,"6 hours ago",1565437484013,false,false,,,,,,,,,,,
"UgxkdVveYRBApB3gppt4AaABAg","fifaGo CH.","/channel/UCJaDV462REF9QfkaG1ZG0bA","https://yt3.ggpht.com/-sfmM945pEU0/AAAAAAAAAAI/AAAAAAAAAAA/ZG1oNOJip0Q/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","우디투스 영상이라 우디 나온건가",3,"6 hours ago",1565437484019,false,false,,,,,,,,,,,
"Ugz4jq0XonGCkStYoTh4AaABAg","정선우","/channel/UCJC36mRZ6Ce2AuV5lr_3uQA","https://yt3.ggpht.com/-hqUSjTWq7_o/AAAAAAAAAAI/AAAAAAAAAAA/c8rqQuf1NV0/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","강날두 나쁜##",0,"6 hours ago",1565437484032,false,false,,,,,,,,,,,
"UgxPIilPNqHwsxwBB2V4AaABAg","[한화]이글스","/channel/UCY1hBLnZuaDqVAN0-Dk58EQ","https://yt3.ggpht.com/-0yTvANFkYQE/AAAAAAAAAAI/AAAAAAAAAAA/aYeOxawqVpE/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","날강두",0,"6 hours ago",1565437484034,false,false,,,,,,,,,,,
"UgxiD1yujpF_GapH1p54AaABAg","길성순","/channel/UCX10BU8rAGa78MKaSqzjg-Q","https://yt3.ggpht.com/-cdbRnqbl_gM/AAAAAAAAAAI/AAAAAAAAAAA/noxzC6UwVlA/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","원희형 진짜 노력파지",0,"6 hours ago",1565437484049,false,false,,,,,,,,,,,
"UgzawwYStn8m8YS9fnp4AaABAg","이미네","/channel/UCsVO7CSXRxa1dmroYmwrWjg","https://yt3.ggpht.com/-lWtlTeGMvWY/AAAAAAAAAAI/AAAAAAAAAAA/RIPIJOqQpbk/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","유벤투스 진짜 가지가지 하고 갔네요..ㅜㅜ슛포러브님들 비오는데 고생하셨어요👏",0,"6 hours ago",1565437484051,false,false,,,,,,,,,,,
"UgwHSgbL8SS8Ar7IxJN4AaABAg","샤쿤","/channel/UCKV2s97q_meoe5d6LNdF-uA","https://yt3.ggpht.com/-Xo6nMMBCcSs/AAAAAAAAAAI/AAAAAAAAAAA/ljFrwhyR8IA/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","바밤바님 유태평양 닮으셨어요 ❤🧡💛💚💙💜",2,"6 hours ago",1565437484061,true,false,,,,,,,,,,,
"UgxIqAWns-zRJ47iMRF4AaABAg","에이스","/channel/UCTpGOg78_XVmx7UgFeeVNCA","https://yt3.ggpht.com/-PiHvRBf77y0/AAAAAAAAAAI/AAAAAAAAAAA/gkFZthWOdgs/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","유벤투스=날강두와 친구들\n\n\n\n\n(한국을 존중해준 선수들 제외)",5,"6 hours ago",1565437484064,true,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd4SXFBV25zLXpSSjQ3aU1SRjRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",2,,,,,,,,,
,,,,,,,,,,,,"UgxIqAWns-zRJ47iMRF4AaABAg.8ySGdxvroUm8ySSeUuuQuE","파수꾼아이슬란드","/channel/UCXpbC7EZxNkMtsVc2r4fE5A","https://yt3.ggpht.com/-3Md4QSGlCRE/AAAAAAAAAAI/AAAAAAAAAAA/T_2n_KiE_R8/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","유벤투스=부폰과 날강두와 친구들",0,"5 hours ago",1565441084666,false
,,,,,,,,,,,,"UgxIqAWns-zRJ47iMRF4AaABAg.8ySGdxvroUm8ySmK7XH3xp","백종수","/channel/UCQdA-iE-pInHTnq5fHtVTVw","https://yt3.ggpht.com/-4g18PlNHryo/AAAAAAAAAAI/AAAAAAAAAAA/tljN2GqTD7k/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","@파수꾼아이슬란드 부폰이랑 그사람이랑 안 묶으셨으면;",1,"2 hours ago",1565451884667,false
"UgxOcx9tVTUVP8glRSd4AaABAg","you like a cuppa would","/channel/UC-BGFecFG0D12czjSX3I7Iw","https://yt3.ggpht.com/-1c1Yo4kQRuM/AAAAAAAAAAI/AAAAAAAAAAA/f9OMbzSvZ48/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","00:13 구너 삐죽삐죽 너무 귀엽다 ...",15,"6 hours ago",1565437484069,false,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd4T2N4OXRWVFVWUDhnbFJTZDRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgxOcx9tVTUVP8glRSd4AaABAg.8ySGKVaQ2Wj8ySqk1_eZEK","좌빨킬러","/channel/UCkzVfIO8dMzB8h0Me5LK2SQ","https://yt3.ggpht.com/-EQgg5i5Lfx0/AAAAAAAAAAI/AAAAAAAAAAA/o1kMBlN4ZIk/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","하앙...ㅜㅜ♥",1,"1 hour ago",1565455484698,false
"Ugzk2i6yYNNkkQ63LTt4AaABAg","wueif7","/channel/UC9BAsaPTugqeL-86tmsM4GQ","https://yt3.ggpht.com/-Yu7QXzy1OsM/AAAAAAAAAAI/AAAAAAAAAAA/4X9exiDeqrw/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","우디는 뭐냐 갑분싸네 ㅋㅋㅋ",90,"7 hours ago",1565433884078,false,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd6azJpNnlZTk5ra1E2M0xUdDRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",1,,,,,,,,,
,,,,,,,,,,,,"Ugzk2i6yYNNkkQ63LTt4AaABAg.8ySGCd3B2-28yScPAaGydB","김연우","/channel/UChAg8jkQOn3_jJUv-oMintg","https://yt3.ggpht.com/-rmN6dgClfKY/AAAAAAAAAAI/AAAAAAAAAAA/e-xRyp8rKlM/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","음원차트 주작 쳐놓고 정준영이랑 축구하다가 갑자기 여기로 와버리네",18,"3 hours ago",1565448284652,false
"Ugwl83jNlSxfh0s8UJJ4AaABAg","조민제","/channel/UC3t1z13yIxvL8ivF9DOAofw","https://yt3.ggpht.com/-BJF-XMb5kQ8/AAAAAAAAAAI/AAAAAAAAAAA/-GQwXRs5tGA/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","바밤바 광고 찍었던데",0,"7 hours ago",1565433884081,false,false,,,,,,,,,,,
"UgwlXpbdF7FGHGjqGIp4AaABAg","상원스","/channel/UCwazDDtWmhsSL5DQRD5b5mQ","https://yt3.ggpht.com/-maQe4DKefPk/AAAAAAAAAAI/AAAAAAAAAAA/y1FdFOQQnSw/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","갑분우디무엇 \n갑자기사재기가나오누",19,"7 hours ago",1565433884083,false,false,,,,,,,,,,,
"Ugz-ppEGdTJ-5W66z5l4AaABAg","#토트넘 #Tottenham #COYS","/channel/UC4zfONBnHIwF_aexpVBaUPA","https://yt3.ggpht.com/-a8lUPbnPNdQ/AAAAAAAAAAI/AAAAAAAAAAA/dS0hV6anssU/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","유벤투스는 구단차원에서 한국을 개무시했던거..",15,"7 hours ago",1565433884098,true,false,,,,,,,,,,,
"UgwSw___XbnZXI0ImG54AaABAg","승태코봉아리","/channel/UCUHhH1UYu2OgGv0w66_nXkg","https://yt3.ggpht.com/-C9v_o_GwPfc/AAAAAAAAAAI/AAAAAAAAAAA/WPTvzDv_bFk/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","우디서 슛포러브에서 나댕기냐",28,"7 hours ago",1565433884100,false,false,,,,,,,,,,,
"UgxjKbzyZ33e5seZyG94AaABAg","이영진","/channel/UCUuXlEGcd-o6lZedPrQwQJg","https://yt3.ggpht.com/-fBVdao3Qkfs/AAAAAAAAAAI/AAAAAAAAAAA/B_1Oo0F2mdc/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","안타까워하는 구너님도 아름답네요",6,"7 hours ago",1565433884102,false,false,,,,,,,,,,,
"UgxETudKQS8cN3-0Omt4AaABAg","창모","/channel/UCr8OJDeCfDltmePw8Zo4vsQ","https://yt3.ggpht.com/-13MSP5ZjzAg/AAAAAAAAAAI/AAAAAAAAAAA/ll1EeXjqicA/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","우디는 뭐냐ㅋㅋㅋㅋㅋ\n사재기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",28,"7 hours ago",1565433884110,false,false,,,,,,,,,,,
"Ugxq_JBvCQDFSTgs9FR4AaABAg","운동","/channel/UCEClGgLq0KAQtPNiJC_4QKw","https://yt3.ggpht.com/-6JVpoSsHcVo/AAAAAAAAAAI/AAAAAAAAAAA/zZWbK8OlVII/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","근데 조원희형은 왜 항상 목이 쉬어있나요??원래 목소리인가요??",0,"7 hours ago",1565433884112,false,false,,,,,,,,,,,
"UgyzSy19MyyNTGrJjRh4AaABAg","변유록","/channel/UCGOdbB3qMV-7l5Ht-1hj6Qw","https://yt3.ggpht.com/-4JapDobZ32E/AAAAAAAAAAI/AAAAAAAAAAA/Xn9ewwTOiCs/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","처음 그 분  모자이크 처리후 영상 업로드 부탁드립니다 자막도 날강두라고 바꿔주시길 온 국민이 부탁드리고 있습니다ㄱ",39,"7 hours ago",1565433884114,false,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd5elN5MTlNeXlOVEdySmpSaDRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",2,,,,,,,,,
,,,,,,,,,,,,"UgyzSy19MyyNTGrJjRh4AaABAg.8ySEHQMeLqw8ySP5csQiWk","내가 믿는 너를 믿어","/channel/UC4u6aQ44Z_rYf6ZeMRgLWpg","https://yt3.ggpht.com/-4jX7AnumjH4/AAAAAAAAAAI/AAAAAAAAAAA/yJklvzKh7Kk/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","온 국민은 아니다냥",2,"5 hours ago",1565441084695,false
,,,,,,,,,,,,"UgyzSy19MyyNTGrJjRh4AaABAg.8ySEHQMeLqw8ySjkRYWA04","누구 누구","/channel/UC38-GSx7T2kqIUPPlCpymaA","https://yt3.ggpht.com/-mDXXGuRmx1E/AAAAAAAAAAI/AAAAAAAAAAA/dar4AmsRaOg/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","내가 믿는 너를 믿어 오우애니충 ㄸ",1,"2 hours ago",1565451884696,false
"UgyBpNxYX_m5pBE70JR4AaABAg","바나나맛우유","/channel/UCwmqjlk526w2dive1tkGnig","https://yt3.ggpht.com/-WbsdSFCNAiQ/AAAAAAAAAAI/AAAAAAAAAAA/x5Ld26-2PqI/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","유벤놈들은 통수가 특기인듯",0,"7 hours ago",1565433885580,false,false,,,,,,,,,,,
"Ugz2TihsyFr4cNU93z54AaABAg","ASMR CHAMELEON*카멜레온","/channel/UCetbeuG10IsYv-eianRJSCw","https://yt3.ggpht.com/-QgfhvgYNADY/AAAAAAAAAAI/AAAAAAAAAAA/qnH7fYLZpsw/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","누워서 이 영상 보고 계신분~?",2,"7 hours ago",1565433885581,false,false,,,,,,,,,,,
"UgxybDspfl3kQ7VPG314AaABAg","Messi Lionel","/channel/UCXxmfSVHeK8kda-tcUzy2VA","https://yt3.ggpht.com/-Vrh0UX1ViAc/AAAAAAAAAAI/AAAAAAAAAAA/9WXzi5rlmrk/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","호자이크 부탁드려요",57,"7 hours ago",1565433885582,false,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd4eWJEc3BmbDNrUTdWUEczMTRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",3,,,,,,,,,
,,,,,,,,,,,,"UgxybDspfl3kQ7VPG314AaABAg.8ySD59oMuzn8yS_3Sb7EkD","송지민","/channel/UCdtnmn02n3s4mw6KxqWZnKQ","https://yt3.ggpht.com/-dHv-gpczurk/AAAAAAAAAAI/AAAAAAAAAAA/GnzAOW9FhA4/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","호날두의 호는 나쁜의미이기때문에 그냥호를 쓰셔도 무방합니다",6,"4 hours ago",1565444686209,false
,,,,,,,,,,,,"UgxybDspfl3kQ7VPG314AaABAg.8ySD59oMuzn8ySaYI6ezWO","인싸가 되고싶은아싸","/channel/UCEkJCfTf8B8JGQQ5EbjptuQ","https://yt3.ggpht.com/--6c0llzhrA8/AAAAAAAAAAI/AAAAAAAAAAA/rQ4mHhVay8o/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","@송지민 정답 고구마먹고 사이다 마신느낌.. 답답했눈데",1,"3 hours ago",1565448286210,false
,,,,,,,,,,,,"UgxybDspfl3kQ7VPG314AaABAg.8ySD59oMuzn8ySglBMRAns","이민혁","/channel/UCLPl1-6IATbMrijZK3SmIjA","https://yt3.ggpht.com/-AxSM_L_hdD0/AAAAAAAAAAI/AAAAAAAAAAA/KCmO4a4RF4w/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","@금동혁 뭔소리야 이새낀 ㅋㅋ",0,"2 hours ago",1565451886211,false
"Ugw1vZFiHBUDDPX4PqZ4AaABAg","손동우","/channel/UCw9YZqcA9YRRDSF6rH8KQuQ","https://yt3.ggpht.com/-0dRYw2VEUVM/AAAAAAAAAAI/AAAAAAAAAAA/svKAewaHFkU/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","역시 갓포러브 11분만에 조회수 1천개 ㄷ ㄷ",0,"7 hours ago",1565433885585,false,false,,,,,,,,,,,
"Ugym6y6XcpcwISQv4cR4AaABAg","겸Son한흥민이","/channel/UCOOBVlx5se2YjTV5v9RZD5Q","https://yt3.ggpht.com/-mQZMBekNYWk/AAAAAAAAAAI/AAAAAAAAAAA/ufF_g0czT3E/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","콘 안 건드리게라고 말씀하시는 조투소 본인이 다 건드리시네요ㅎㅎ 원희형님~♡",2,"7 hours ago",1565433885587,false,false,,,,,,,,,,,
"Ugy2kwM8HzGjtzRiQwx4AaABAg","영어인싸","/channel/UC9Piri8NEMZzsfW94HFifBw","https://yt3.ggpht.com/-2Du7g9HoD5Y/AAAAAAAAAAI/AAAAAAAAAAA/R6zLmjVoOOw/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","아닠ㅋㅋㅋㅋㅋ 실제 경기할 때 선수단 지각하더니 여기는 걍 안와버리네 ㅋㅋㅋㅋㅋ",2,"7 hours ago",1565433885589,false,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd5Mmt3TThIekdqdHpSaVF3eDRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",2,,,,,,,,,
,,,,,,,,,,,,"Ugy2kwM8HzGjtzRiQwx4AaABAg.8ySCciBOvCD8ySFqMGGm_d","K.j Lee","/channel/UCs9jWgkTpQ3ugMGyJKyfykw","https://yt3.ggpht.com/-mfsIlhsmdeU/AAAAAAAAAAI/AAAAAAAAAAA/pm-bfBsGF_Y/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","영어인싸 트레제게랑 다비즈 자선경기 자체를 아예 안뛴거에요?",0,"7 hours ago",1565433886118,false
,,,,,,,,,,,,"Ugy2kwM8HzGjtzRiQwx4AaABAg.8ySCciBOvCD8ySJaknAaCD","성의진","/channel/UCTfiduHor6loZNwDH5Yjlug","https://yt3.ggpht.com/-SrHbzvP5Hxo/AAAAAAAAAAI/AAAAAAAAAAA/KDtyhf3QWYo/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","비가와서 차가 너무 막혀가지고 늦게 도착했다네요 팬들 기다리는거 알고 비오는와중에 와서 결국 뛰었다고 들었습니다",0,"6 hours ago",1565437486120,false
"Ugx_wBFFn72hu92xJCt4AaABAg","안녕하세룔","/channel/UCWPrLmw_eZrjUglGaAleSOA","https://yt3.ggpht.com/-m_hpzesuDs0/AAAAAAAAAAI/AAAAAAAAAAA/Rnq2LUXwBY4/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","1:40 그와중에 용대사르 장갑도 안끼고 막음 ㄷㄷㄷㄷ",3,"7 hours ago",1565433885592,false,false,,,,,,,,,,,
"UgxMKMIx2CpV97nD9JN4AaABAg","섭섭이 Seopseopi","/channel/UCVoqllm05_D45jsx8TDvccw","https://yt3.ggpht.com/-yNWnOR3rDvc/AAAAAAAAAAI/AAAAAAAAAAA/9W-FcZyDAkw/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","1:35 와 잘차고 잘막았다",6,"7 hours ago",1565433885593,false,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd4TUtNSXgyQ3BWOTduRDlKTjRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",2,,,,,,,,,
,,,,,,,,,,,,"UgxMKMIx2CpV97nD9JN4AaABAg.8ySCTMmr5bq8ySqKATYzw_","박상현","/channel/UCzFplOtLBfPoCvHAtSzhJ7A","https://yt3.ggpht.com/-wK-hjvN2Fzw/AAAAAAAAAAI/AAAAAAAAAAA/Gx6c1JOREmQ/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","심지어 김용대 키퍼 장갑 잡고있음 ㅋㅋㅋㅋㅋ",0,"1 hour ago",1565455486163,false
,,,,,,,,,,,,"UgxMKMIx2CpV97nD9JN4AaABAg.8ySCTMmr5bq8ySyo64CjLH","섭섭이 Seopseopi","/channel/UCVoqllm05_D45jsx8TDvccw","https://yt3.ggpht.com/-yNWnOR3rDvc/AAAAAAAAAAI/AAAAAAAAAAA/9W-FcZyDAkw/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","@박상현 헐 ㅁㅊ 이제 앎....",0,"22 minutes ago",1565457766164,false
"UgyGnA30FTvYkffy9EB4AaABAg","루티니스트","/channel/UCWxQHzSC3EX4GCs5CqJ7POg","https://yt3.ggpht.com/-0t6QVA7La4o/AAAAAAAAAAI/AAAAAAAAAAA/4ogLjaHLAV8/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","현영민 현역때도 \n미칠듯한 경운기 드리블 헛다리로 유명했는데\n참 쇼맨쉽 좋은 선수 ㅋㅋㅋㅋㅋ",4,"7 hours ago",1565433885594,false,false,,,,,,,,,,,
"Ugw4aXIn7BlumaOL1jR4AaABAg","허니crew","/channel/UCBhQHSZYpdit_k-CXjV0Hqg","https://yt3.ggpht.com/-k2ee3YguyJQ/AAAAAAAAAAI/AAAAAAAAAAA/twMRdLaQhoI/s48-c-k-c0x00ffffff-no-rj-mo/photo.jpg","근데 조밥탈출은 어떻게 된거에요?",117,"7 hours ago",1565433885596,false,true,"EkQSC3ZGdHN4ZlF1S1JVwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk4aTBIaVWd3NGFYSW43Qmx1bWFPTDFqUjRBYUFCQWciAggAKhhVQ2RURGR5Z3BaS2REZXcyczFzNDE5aXcyC3ZGdHN4ZlF1S1JVQAFI9AM%3D",6,,,,,,,,,
,,,,,,,,,,,,"Ugw4aXIn7BlumaOL1jR4AaABAg.8ySCKpN8Ogw8ySG2F4xu8z","Sehun Kim","/channel/UCTvlBa1fh1ax1Le5MVrSZRw","https://yt3.ggpht.com/-C1xikeAdyWI/AAAAAAAAAAI/AAAAAAAAAAA/XCeSHpznwS0/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","실패",7,"7 hours ago",1565433886238,false
,,,,,,,,,,,,"Ugw4aXIn7BlumaOL1jR4AaABAg.8ySCKpN8Ogw8ySLrfhTTOQ","주현","/channel/UCPZ34LP1uZvHbPWwrhfu3yg","https://yt3.ggpht.com/-xAWAPz41bQs/AAAAAAAAAAI/AAAAAAAAAAA/k7XmP-IIHl4/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","Sehun Kim ㄹㅇ?",1,"6 hours ago",1565437486240,false
,,,,,,,,,,,,"Ugw4aXIn7BlumaOL1jR4AaABAg.8ySCKpN8Ogw8ySMwceNEcB","다빈 최","/channel/UCGyHa4tyXH-SbcgDFFI7O7Q","https://yt3.ggpht.com/-DqkaIh6ZFY8/AAAAAAAAAAI/AAAAAAAAAAA/GexVp-cABUc/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","탈출이 힘들게 됐답니..",1,"6 hours ago",1565437486241,false
,,,,,,,,,,,,"Ugw4aXIn7BlumaOL1jR4AaABAg.8ySCKpN8Ogw8ySNtzC2v6_","코털","/channel/UCeRgi57N2emzOouxuARrGNA","https://yt3.ggpht.com/-FQ3JYPkIc3E/AAAAAAAAAAI/AAAAAAAAAAA/Dp5VgRjcjx4/s32-c-k-c0x00ffffff-no-rj-mo/photo.jpg","조밥은 역시 조밥이였습니다",4,"5 hours ago",1565441086243,false
